CpGs,Monocytes90_Breast10,Adipo60Kidney30Prost10,Eryth50Lung25GI25
cg06582663,0.9714900000000001,0.97251,0.97365
cg26134646,0.9806300000000001,0.9793299999999999,0.9775999999999999
cg09414987,0.98494,0.98409,0.990075
cg08056755,0.96838,0.9754799999999999,0.9622249999999999
cg19791043,0.80141,0.75527,0.7755
cg27324804,0.97051,0.94578,0.97325
cg06569421,0.9134500000000001,0.7964,0.9163749999999999
cg11946583,0.9201400000000001,0.9361499999999999,0.93635
cg05305413,0.9338200000000001,0.9593900000000001,0.94275
cg15629893,0.83185,0.83104,0.81135
cg00203347,0.9723400000000001,0.9877499999999999,0.9713999999999999
cg03863756,0.95813,0.9722999999999999,0.936375
cg26962002,0.9739700000000001,0.96682,0.9738500000000001
cg02936752,0.96095,0.9588599999999999,0.9570500000000001
cg20631628,0.9584300000000001,0.97177,0.96255
cg24292487,0.89692,0.87022,0.890925
cg08468187,0.8788600000000001,0.82886,0.874625
cg06168166,0.92591,0.8903,0.8556
cg10354134,0.95627,0.95788,0.90995
cg27594095,0.9699800000000001,0.96735,0.9691500000000001
cg12667031,0.9715600000000001,0.97122,0.9804499999999999
cg27219874,0.8621000000000001,0.8774499999999998,0.8880250000000001
cg04788956,0.9626399999999999,0.9783999999999999,0.972775
cg00318436,0.82242,0.7309999999999999,0.7907249999999999
cg05757474,0.93916,0.8991,0.931325
cg18749563,0.9689700000000001,0.84482,0.850125
cg07737063,0.9625400000000001,0.9658100000000001,0.96705
cg05369268,0.9753200000000001,0.9794,0.967375
cg02579469,0.9643400000000001,0.9704500000000001,0.9721249999999999
cg24838949,0.97133,0.9785900000000001,0.9813999999999999
cg02688393,0.9700000000000001,0.9804999999999999,0.974475
cg14229207,0.96639,0.92385,0.9585
cg11867552,0.86624,0.8707,0.871475
cg00228281,0.91896,0.9378399999999999,0.877475
cg01270038,0.97604,0.9823,0.98135
cg14905600,0.94436,0.9628300000000001,0.9093
cg24090529,0.96175,0.9620300000000002,0.8417
cg23265009,0.8791100000000001,0.8815999999999999,0.81015
cg19866325,0.95799,0.96101,0.96685
cg12107530,0.9352100000000001,0.9111299999999999,0.905375
cg04030444,0.91048,0.9444299999999999,0.9479
cg27276079,0.94106,0.9398400000000001,0.95465
cg04489066,0.83499,0.7278199999999999,0.832625
cg00049868,0.94235,0.9215599999999998,0.940125
cg19246065,0.74593,0.72122,0.75165
cg25342872,0.95134,0.97159,0.948675
cg20458433,0.9707,0.96339,0.9366
cg05242494,0.9536000000000001,0.9150899999999998,0.8449
cg14570652,0.9758899999999999,0.95113,0.9744
cg19372975,0.9607200000000001,0.8696299999999999,0.92435
cg02201132,0.8783100000000001,0.7764499999999999,0.843
cg20333001,0.88119,0.8517899999999999,0.8666499999999999
cg24902995,0.9667000000000001,0.8831899999999999,0.9687000000000001
cg09800974,0.9685300000000001,0.97001,0.959175
cg13398440,0.81566,0.8099999999999999,0.816625
cg07397481,0.9495600000000001,0.95924,0.9601250000000001
cg07124126,0.9766400000000001,0.97646,0.9808000000000001
cg17019070,0.9585299999999999,0.9832699999999999,0.973375
cg22672282,0.96752,0.9648,0.951775
cg04834608,0.92902,0.8701599999999999,0.933075
cg13071306,0.97949,0.97971,0.978575
cg06875598,0.96383,0.9561599999999999,0.96915
cg13766520,0.8680000000000001,0.8608,0.8692500000000001
cg01119718,0.97011,0.97195,0.9602750000000001
cg16041156,0.89222,0.8318300000000001,0.824775
cg24309040,0.97805,0.972,0.976975
cg05979433,0.9776500000000001,0.9632200000000001,0.968925
cg27650540,0.8898499999999999,0.83517,0.868775
cg01191815,0.97767,0.95134,0.98285
cg03289548,0.97306,0.98146,0.981525
cg12829687,0.9846,0.98972,0.99025
cg03460534,0.94281,0.70017,0.81125
cg09705456,0.9872799999999999,0.9869899999999999,0.987225
cg27456707,0.9775699999999999,0.8980000000000001,0.937075
cg03289548,0.97306,0.98146,0.981525
cg12829687,0.9846,0.98972,0.99025
cg01795199,0.9630799999999999,0.9793,0.967225
cg09807446,0.9679599999999999,0.95475,0.9728749999999999
cg24309040,0.97805,0.972,0.976975
cg05979433,0.9776500000000001,0.9632200000000001,0.968925
cg27650540,0.8898499999999999,0.83517,0.868775
cg22191277,0.97078,0.9758899999999999,0.9786250000000001
cg24408776,0.9670700000000001,0.9771599999999999,0.9871
cg05803596,0.8857999999999999,0.89573,0.896225
cg06403317,0.94031,0.95324,0.940775
cg07591090,0.91637,0.9271699999999999,0.922275
cg21905990,0.97643,0.9869,0.984175
cg06403317,0.94031,0.95324,0.940775
cg07591090,0.91637,0.9271699999999999,0.922275
cg12997579,0.9590299999999999,0.8664200000000001,0.964275
cg10019392,0.9437899999999999,0.92828,0.9158000000000001
cg05184882,0.9371900000000001,0.8820399999999999,0.9402750000000001
cg13441142,0.94255,0.83778,0.88115
cg02541125,0.94286,0.93377,0.921075
cg06366833,0.94244,0.8914499999999999,0.929575
cg20249882,0.91794,0.90811,0.87795
cg08216584,0.88863,0.8961500000000001,0.90655
cg20253172,0.9766,0.92028,0.957325
cg04127867,0.96113,0.86396,0.923775
cg12557626,0.9592700000000001,0.84793,0.940625
cg10870587,0.92714,0.9248399999999999,0.9420499999999999
cg01699430,0.9596600000000001,0.8952899999999999,0.8629249999999999
cg17304276,0.87515,0.67876,0.6806
cg06139099,0.93391,0.90208,0.6535
cg00458454,0.97191,0.97031,0.7151500000000001
cg09800974,0.9685300000000001,0.97001,0.959175
cg13398440,0.81566,0.8099999999999999,0.816625
cg20099968,0.91647,0.90156,0.915625
cg27240402,0.9135300000000001,0.90056,0.911375
cg01196123,0.90899,0.9110299999999999,0.901575
cg21569714,0.91517,0.88429,0.9377
cg25439758,0.95534,0.95283,0.956475
cg21245492,0.94231,0.9171199999999999,0.91245
cg02329386,0.91666,0.90992,0.87155
cg00487989,0.9628,0.93324,0.940925
cg14687118,0.90437,0.92843,0.8685750000000001
cg02208891,0.90744,0.90321,0.92105
cg24789587,0.9591200000000001,0.94614,0.96785
cg13517866,0.9428799999999999,0.944,0.9109750000000001
cg24652281,0.82898,0.8340299999999999,0.8396
cg26912251,0.66755,0.6797199999999999,0.649525
cg25544164,0.96982,0.90372,0.98165
cg13361749,0.805,0.80745,0.8174999999999999
cg10196001,0.9139299999999999,0.9357000000000001,0.88965
cg13441142,0.94255,0.83778,0.88115
cg02541125,0.94286,0.93377,0.921075
cg00820740,0.90413,0.7243200000000001,0.8891249999999999
cg04742135,0.96747,0.8186300000000001,0.954775
cg02350535,0.86083,0.74975,0.8377
cg15934634,0.9513,0.95133,0.91975
cg03108697,0.8920699999999999,0.91216,0.8734249999999999
cg15982595,0.89401,0.8218799999999999,0.8994749999999999
cg16887420,0.8794400000000001,0.8797200000000001,0.8940250000000001
cg03202545,0.9202899999999999,0.85639,0.9189499999999999
cg10628201,0.94944,0.9064199999999999,0.9576
cg07178278,0.9666399999999999,0.9688,0.9761500000000001
cg27637873,0.90167,0.8858199999999999,0.863925
cg15010213,0.95802,0.9687599999999998,0.8951499999999999
cg16226106,0.8972100000000001,0.88085,0.8802
cg24925907,0.88483,0.82721,0.9020499999999999
cg18465245,0.8938300000000001,0.84359,0.881725
cg00788354,0.86212,0.8986500000000001,0.8281000000000001
cg02070077,0.90808,0.90989,0.907775
cg19706803,0.95538,0.79232,0.940025
cg22677475,0.9655100000000001,0.94695,0.9723
cg00759707,0.90666,0.9153600000000001,0.857
cg06721601,0.9124900000000001,0.9118099999999999,0.9563999999999999
cg06651505,0.92933,0.93223,0.899975
cg16245111,0.89832,0.8872700000000001,0.8532
cg07054904,0.89794,0.8442799999999999,0.913025
cg09168939,0.91484,0.7772899999999999,0.9128
cg10643493,0.9623400000000001,0.8613,0.912225
cg01211852,0.9152899999999999,0.8062900000000001,0.8312999999999999
cg12839363,0.89617,0.89758,0.864325
cg20680669,0.9262900000000001,0.81798,0.90945
cg01510696,0.96236,0.9128599999999999,0.8918999999999999
cg14687118,0.90437,0.92843,0.8685750000000001
cg02208891,0.90744,0.90321,0.92105
cg20219100,0.86204,0.8305400000000001,0.8729499999999999
cg12573253,0.90254,0.82723,0.9071499999999999
cg02769865,0.9374100000000001,0.83413,0.90555
cg02377021,0.91668,0.90407,0.8513000000000001
cg22469020,0.9115599999999999,0.8286299999999999,0.8608750000000001
cg21077049,0.9387300000000001,0.8926099999999999,0.88915
cg08845329,0.9625,0.93825,0.9711000000000001
cg19960891,0.9094300000000001,0.84963,0.8917
cg27318481,0.89827,0.85372,0.8665750000000001
cg16693870,0.9174599999999999,0.8975,0.90285
cg14245202,0.9556100000000001,0.86261,0.97195
cg16245111,0.89832,0.8872700000000001,0.8532
cg07054904,0.89794,0.8442799999999999,0.913025
cg27351816,0.90974,0.7973600000000001,0.905575
cg14940444,0.9266400000000001,0.92187,0.8118749999999999
cg08401628,0.9635,0.8701399999999999,0.9592499999999999
cg24232092,0.93816,0.9144899999999999,0.9377500000000001
cg24838839,0.9017200000000001,0.81108,0.9126249999999999
cg07791585,0.89689,0.72812,0.88985
cg22506453,0.86852,0.8559899999999999,0.80365
cg09088193,0.90404,0.9107999999999999,0.8994500000000001
cg05711023,0.9008,0.87219,0.8269
cg03762760,0.94946,0.94364,0.957925
cg22973172,0.89475,0.81539,0.9003
cg23760603,0.8794400000000001,0.89436,0.88515
cg18810983,0.8975000000000001,0.83649,0.8361
cg07521193,0.8546000000000001,0.85668,0.880425
cg27442676,0.90722,0.83748,0.90515
cg26749361,0.9089200000000001,0.9132899999999999,0.898775
cg22073332,0.8937600000000001,0.7609,0.8605750000000001
cg08474603,0.90367,0.8899499999999999,0.898175
cg01903185,0.9646800000000001,0.8798899999999998,0.91165
cg24500398,0.88917,0.8781199999999999,0.8649
cg15562022,0.8971899999999999,0.76546,0.875725
cg13824319,0.8955,0.8512399999999999,0.87465
cg14865284,0.91624,0.7913899999999999,0.8427749999999999
cg13934830,0.9763099999999999,0.9498399999999999,0.9808
cg19443023,0.98218,0.9633099999999999,0.9824
cg15796818,0.97602,0.9777899999999999,0.978
cg07608848,0.96535,0.97231,0.9779
cg00812580,0.9483400000000001,0.9693699999999998,0.962175
cg19120251,0.96887,0.9850699999999999,0.983125
cg23843484,0.96607,0.8537899999999999,0.968425
cg21643916,0.9738600000000001,0.9713400000000001,0.9736
cg08513622,0.9784,0.9324999999999999,0.955425
cg06624731,0.9237299999999999,0.9557,0.948975
cg05540639,0.9630500000000001,0.83074,0.96295
cg01881136,0.97022,0.9831799999999999,0.9783
cg00432497,0.9122000000000001,0.9658,0.9542
cg00386984,0.9749,0.8946700000000001,0.9827
cg06912227,0.9775200000000001,0.83052,0.9797
cg21036096,0.96073,0.97645,0.9618
cg20293609,0.98173,0.94243,0.77585
cg17499345,0.7968500000000001,0.8029199999999999,0.72705
cg15796818,0.97602,0.9777899999999999,0.978
cg07608848,0.96535,0.97231,0.9779
cg08408433,0.9753200000000001,0.9354299999999999,0.975225
cg04057485,0.89703,0.85917,0.88775
cg14907788,0.7642999999999999,0.6400399999999999,0.8231999999999999
cg08172637,0.95508,0.93007,0.966075
cg13068653,0.96385,0.93592,0.9478500000000001
cg10577713,0.9422,0.8614299999999999,0.948475
cg16270079,0.9601000000000001,0.9692000000000001,0.972925
cg27112062,0.94031,0.94258,0.9356
cg24464101,0.94599,0.9378599999999999,0.943825
cg21953508,0.9501999999999999,0.9317799999999999,0.9629749999999999
cg20499506,0.9718899999999999,0.94248,0.976225
cg11062387,0.86365,0.7487699999999999,0.85125
cg12956380,0.95845,0.9628899999999999,0.9713499999999999
cg17531889,0.87216,0.8190299999999999,0.867775
cg26074411,0.89646,0.88431,0.9039250000000001
cg11659330,0.96984,0.8965299999999998,0.957625
cg21555471,0.9715900000000001,0.77391,0.9728749999999999
cg22060817,0.9498800000000001,0.98186,0.9782249999999999
cg04339692,0.9489099999999999,0.86412,0.922
cg26912592,0.9823700000000001,0.9381099999999999,0.9801249999999999
cg23559053,0.8320500000000001,0.7364499999999999,0.835
cg18945794,0.97043,0.97042,0.965625
cg22051776,0.9553699999999999,0.87408,0.9644
cg11609668,0.96575,0.9371799999999999,0.96075
cg02824818,0.96923,0.9466,0.974375
cg05390141,0.86832,0.86111,0.873525
cg08513622,0.9784,0.9324999999999999,0.955425
cg06624731,0.9237299999999999,0.9557,0.948975
cg13253210,0.97452,0.88827,0.980375
cg10246581,0.9651299999999999,0.78386,0.9726
cg05058103,0.95757,0.8984200000000001,0.972675
cg01611679,0.6394299999999999,0.57871,0.6723750000000001
cg15145985,0.58101,0.46391,0.6420750000000001
cg16337457,0.9498500000000001,0.8239099999999999,0.970475
cg19458233,0.9495400000000002,0.9582999999999999,0.9543
cg20063963,0.96257,0.9468599999999999,0.943075
cg01806442,0.98407,0.9712699999999999,0.9847750000000001
cg02384543,0.97919,0.9814700000000001,0.976475
cg03781262,0.89978,0.7659499999999999,0.8357249999999999
cg17802005,0.9605899999999999,0.9504,0.958575
cg23036308,0.9652200000000001,0.91106,0.98215
cg03344109,0.96732,0.9689300000000001,0.973975
cg08486065,0.95208,0.94055,0.9720249999999999
cg06018666,0.97421,0.9731499999999998,0.8949499999999999
cg00427150,0.95702,0.91887,0.87505
cg20163085,0.9706600000000001,0.73554,0.9604250000000001
cg24464101,0.94599,0.9378599999999999,0.943825
cg21953508,0.9501999999999999,0.9317799999999999,0.9629749999999999
cg16514513,0.91242,0.78702,0.9255249999999999
cg11993636,0.9022,0.7355499999999999,0.915125
cg25735490,0.96359,0.85059,0.9811749999999999
cg11615029,0.9578,0.85034,0.972075
cg06655291,0.90721,0.69038,0.96545
cg18185116,0.97358,0.8582399999999999,0.9690000000000001
cg03169557,0.9753700000000001,0.8050299999999999,0.95985
cg23022656,0.9593700000000001,0.71601,0.9687999999999999
cg17341113,0.9667600000000001,0.97672,0.9852000000000001
cg18548199,0.9654499999999999,0.90935,0.967125
cg23098912,0.9796100000000001,0.9722899999999999,0.97665
cg02288552,0.9532200000000001,0.9600200000000001,0.89235
cg21129976,0.9586,0.9382,0.9772
cg22644163,0.94511,0.9269299999999999,0.9622999999999999
cg12712747,0.9577600000000001,0.69151,0.959125
cg12778065,0.93664,0.66797,0.9429000000000001
cg01348970,0.9197500000000001,0.7737799999999999,0.83375
cg04122657,0.94686,0.93713,0.926925
cg04695233,0.9387700000000001,0.9357800000000001,0.8783000000000001
cg01233786,0.9762600000000001,0.86055,0.975875
cg11840467,0.90636,0.7488199999999999,0.90185
cg03697509,0.98126,0.94552,0.98295
cg06421238,0.97321,0.93529,0.9676250000000001
cg18592195,0.9771500000000001,0.7317,0.9707
cg15495091,0.9639,0.81812,0.9504
cg17901038,0.93823,0.7452799999999999,0.9618000000000001
cg23085666,0.9364899999999999,0.9424299999999999,0.9514
cg16514513,0.91242,0.78702,0.9255249999999999
cg11993636,0.9022,0.7355499999999999,0.915125
cg25735490,0.96359,0.85059,0.9811749999999999
cg11615029,0.9578,0.85034,0.972075
cg00439089,0.88151,0.6435599999999999,0.8582
cg21496803,0.96111,0.71385,0.9541249999999999
cg25428929,0.9769599999999999,0.9373099999999999,0.97135
cg14201387,0.9333800000000001,0.87755,0.9266249999999999
cg14204600,0.7376400000000001,0.64421,0.7633
cg04998671,0.9769000000000001,0.9638900000000001,0.96415
cg18951582,0.9516,0.94555,0.9645250000000001
cg25930662,0.9046500000000001,0.6380699999999999,0.941525
cg08362144,0.97068,0.91428,0.97525
cg00004806,0.8589100000000001,0.69509,0.8323499999999999
cg14247862,0.96889,0.8559399999999999,0.976425
cg16282339,0.97221,0.9703799999999999,0.9576
cg10294853,0.863,0.6865300000000001,0.8991500000000001
cg05715751,0.9403900000000001,0.7972199999999999,0.9634
cg00575769,0.9515800000000001,0.8717800000000001,0.96905
cg04248461,0.89326,0.9009799999999999,0.905675
cg05643613,0.92275,0.5120699999999999,0.90645
cg13754915,0.94645,0.9061099999999999,0.965275
cg09409126,0.9583200000000001,0.90011,0.9674499999999999
cg24530527,0.9618199999999999,0.7017899999999999,0.9747
cg05285352,0.9566699999999999,0.95406,0.9684999999999999
cg22621686,0.9468500000000001,0.63562,0.936025
cg23049737,0.94279,0.53448,0.89715
cg07241170,0.93255,0.7750300000000001,0.9565250000000001
cg13995193,0.97682,0.87281,0.9616250000000001
cg08635723,0.92231,0.8745200000000001,0.910825
cg11883737,0.9706600000000001,0.7059399999999999,0.9592
cg21917524,0.85609,0.45892,0.893925
cg15002761,0.93582,0.92588,0.939625
cg11457534,0.78297,0.6572600000000001,0.7222000000000001
cg16314733,0.95241,0.9191999999999999,0.95485
cg13525013,0.9129800000000001,0.8744700000000001,0.891475
cg09597710,0.9824700000000001,0.97736,0.950425
cg18748888,0.96831,0.9372400000000001,0.940975
cg20035319,0.8997599999999999,0.8085199999999999,0.80555
cg09798202,0.92528,0.8485399999999998,0.9554750000000001
cg27309282,0.9812500000000001,0.9883799999999998,0.985175
cg27196194,0.97757,0.9894099999999999,0.9767
cg07536914,0.9722600000000001,0.9772399999999999,0.9767250000000001
cg18771538,0.9151500000000001,0.93962,0.937025
cg00240378,0.96899,0.97984,0.97895
cg03448016,0.8176100000000001,0.82185,0.80185
cg20927547,0.9673999999999999,0.9748399999999999,0.9613499999999999
cg00184032,0.91365,0.91997,0.9069750000000001
cg19817118,0.93176,0.9383100000000001,0.9160999999999999
cg10669449,0.9602100000000001,0.97058,0.9725250000000001
cg21897676,0.9794500000000002,0.98174,0.95225
cg01831771,0.9455,0.97281,0.9198
cg10900049,0.9594400000000001,0.9747599999999998,0.9678249999999999
cg04224624,0.9807600000000001,0.9891699999999999,0.986525
cg17301053,0.80902,0.8593299999999999,0.763525
cg23098912,0.9796100000000001,0.9722899999999999,0.97665
cg13465645,0.97624,0.9839199999999999,0.983975
cg20449048,0.9769599999999999,0.9760200000000001,0.973875
cg01068102,0.9814700000000001,0.9905499999999999,0.98815
cg08707110,0.96818,0.9762599999999999,0.976275
cg07243141,0.95494,0.95936,0.967475
cg16233515,0.9476500000000001,0.9637200000000001,0.961975
cg13735557,0.96787,0.9820599999999999,0.9594999999999999
cg02520816,0.97771,0.9716,0.982975
cg07243141,0.95494,0.95936,0.967475
cg16233515,0.9476500000000001,0.9637200000000001,0.961975
cg12606455,0.9690500000000001,0.9394,0.974825
cg15139063,0.94208,0.87384,0.93855
cg08093959,0.91704,0.83664,0.9247
cg17677524,0.95675,0.96998,0.969975
cg18092351,0.9567200000000001,0.97763,0.965825
cg10398761,0.95248,0.97453,0.939775
cg24419520,0.95925,0.85639,0.98075
cg01149677,0.97745,0.9842299999999999,0.9687250000000001
cg11069338,0.95609,0.96215,0.970325
cg00851761,0.96217,0.9660600000000001,0.9667749999999999
cg23726178,0.96731,0.9777199999999999,0.9734
cg03529598,0.96159,0.9505699999999999,0.927975
cg26805905,0.75988,0.76322,0.77875
cg11523191,0.9631099999999999,0.97567,0.9793499999999999
cg01378512,0.97204,0.9447500000000001,0.973625
cg22483095,0.97393,0.9560200000000001,0.90385
cg12947224,0.94513,0.96096,0.961
cg17630294,0.95839,0.96916,0.970425
cg23726178,0.96731,0.9777199999999999,0.9734
cg03529598,0.96159,0.9505699999999999,0.927975
cg19900387,0.9758100000000001,0.9781999999999998,0.97865
cg00284420,0.9835699999999999,0.9863299999999999,0.96235
cg03598366,0.96434,0.97179,0.969075
cg25052374,0.9601700000000001,0.9568699999999999,0.8658
cg17838182,0.9735400000000001,0.96987,0.8885000000000001
cg18262591,0.96594,0.8311999999999999,0.96465
cg03855388,0.96233,0.80174,0.969325
cg10744200,0.9528500000000001,0.9736400000000001,0.949025
cg05664039,0.9805999999999999,0.91383,0.9842500000000001
cg09769113,0.97851,0.87349,0.9724999999999999
cg04045327,0.97889,0.9775499999999999,0.9784999999999999
cg24478966,0.9535800000000001,0.9267999999999998,0.9322000000000001
cg00532451,0.9843700000000001,0.9833099999999999,0.99065
cg27594157,0.95848,0.97591,0.9708
cg21399040,0.93876,0.95352,0.91235
cg24820270,0.9441900000000001,0.94811,0.919725
cg01040779,0.88521,0.8823000000000001,0.846325
cg06421238,0.97321,0.93529,0.9676250000000001
cg17998346,0.95765,0.96541,0.9648
cg08131059,0.9713499999999999,0.9262699999999999,0.9789
cg15706424,0.87706,0.74523,0.8618
cg13494954,0.97507,0.9475899999999999,0.891225
cg20033401,0.96784,0.9727,0.96915
cg25352342,0.93837,0.9462999999999999,0.916625
cg01040779,0.88521,0.8823000000000001,0.846325
cg13454542,0.91265,0.921,0.9137
cg24833566,0.86632,0.8861999999999999,0.892925
cg11464842,0.9397599999999999,0.93893,0.936925
cg07595134,0.93113,0.95716,0.950275
cg17132517,0.9628800000000001,0.9407300000000001,0.93505
cg18049513,0.9456,0.9508599999999999,0.9430499999999999
cg27099880,0.9455800000000001,0.9678199999999999,0.95265
cg07889936,0.94174,0.94131,0.9398249999999999
cg21399040,0.93876,0.95352,0.91235
cg24820270,0.9441900000000001,0.94811,0.919725
cg01040779,0.88521,0.8823000000000001,0.846325
cg01219549,0.9409,0.9131099999999999,0.7883
cg08373573,0.9705300000000001,0.93284,0.92195
cg17095315,0.94847,0.91422,0.9300999999999999
cg25648211,0.97665,0.96275,0.8931749999999999
cg18262591,0.96594,0.8311999999999999,0.96465
cg03855388,0.96233,0.80174,0.969325
cg20629021,0.87801,0.72514,0.8604
cg14040532,0.96828,0.96692,0.9561999999999999
cg23911097,0.95634,0.95251,0.848475
cg12462916,0.97313,0.8980600000000001,0.970475
cg03664916,0.97243,0.9562299999999998,0.9668249999999999
cg05655953,0.9534000000000001,0.9468099999999999,0.84955
cg10538929,0.96481,0.9841500000000001,0.970475
cg10290200,0.97245,0.97125,0.974625
cg25052374,0.9601700000000001,0.9568699999999999,0.8658
cg17838182,0.9735400000000001,0.96987,0.8885000000000001
cg20253920,0.9404600000000001,0.9666699999999999,0.956425
cg26314765,0.9497300000000001,0.96636,0.972525
cg12793924,0.9420599999999999,0.94597,0.949525
cg27341866,0.9187700000000001,0.94051,0.928825
cg01221209,0.95224,0.9473400000000001,0.8616250000000001
cg26171489,0.97987,0.95639,0.9862500000000001
cg20927547,0.9673999999999999,0.9748399999999999,0.9613499999999999
cg19817118,0.93176,0.9383100000000001,0.9160999999999999
cg27078600,0.9609,0.69939,0.967325
cg02865675,0.84588,0.50164,0.801525
cg12606455,0.9690500000000001,0.9394,0.974825
cg15139063,0.94208,0.87384,0.93855
cg08093959,0.91704,0.83664,0.9247
cg00902147,0.9772500000000001,0.9680099999999999,0.93225
cg22687077,0.86716,0.8580699999999999,0.8372999999999999
cg08321048,0.94337,0.9432499999999999,0.917575
cg08162124,0.96381,0.9637000000000001,0.910025
cg23660182,0.93004,0.94594,0.9374500000000001
cg05521198,0.9686199999999999,0.96697,0.9755
cg08399733,0.94556,0.90604,0.950025
cg11411884,0.95172,0.94655,0.8855999999999999
cg21150921,0.94326,0.9279,0.942075
cg24844295,0.95472,0.89898,0.964225
cg04286195,0.9673100000000001,0.95444,0.976825
cg06969933,0.8797900000000001,0.81173,0.867
cg05762553,0.88563,0.86496,0.8832249999999999
cg05364072,0.96378,0.97683,0.9493
cg19641266,0.9299100000000001,0.9171199999999999,0.892
cg23366404,0.95201,0.91484,0.902
cg20702802,0.9545100000000001,0.86762,0.957425
cg19742686,0.7484500000000001,0.70832,0.8103750000000001
cg12739761,0.8776700000000001,0.74717,0.868575
cg07536914,0.9722600000000001,0.9772399999999999,0.9767250000000001
cg18771538,0.9151500000000001,0.93962,0.937025
cg05599155,0.96708,0.90143,0.960825
cg24096540,0.9512700000000001,0.95847,0.9543250000000001
cg14050824,0.9597800000000001,0.83548,0.8319
cg12815916,0.95914,0.8844799999999999,0.9232
cg02971920,0.92073,0.83644,0.934275
cg26718707,0.97201,0.96547,0.96495
cg03043709,0.97082,0.97788,0.98005
cg08305371,0.95784,0.9701099999999999,0.965275
cg02379684,0.9836699999999999,0.9875099999999999,0.98765
cg23939866,0.8559,0.8213900000000001,0.8340500000000001
cg16577707,0.82886,0.80219,0.82505
cg00449344,0.9593,0.96801,0.96965
cg06377362,0.97339,0.96365,0.9673750000000001
cg01114405,0.96911,0.97929,0.9794499999999999
cg07984614,0.9817000000000001,0.95036,0.97235
cg26725552,0.81379,0.76267,0.836625
cg02052242,0.95956,0.98282,0.97095
cg03043709,0.97082,0.97788,0.98005
cg08305371,0.95784,0.9701099999999999,0.965275
cg00395291,0.9728300000000001,0.97516,0.974
cg18753341,0.98416,0.9857,0.9874999999999999
cg10553894,0.95745,0.9645999999999999,0.96055
cg06293719,0.9723299999999999,0.97722,0.987325
cg00590639,0.9805900000000001,0.89273,0.9830999999999999
cg06965169,0.95892,0.9531299999999999,0.9499000000000001
cg24771017,0.95997,0.9511099999999999,0.9649500000000001
cg13592780,0.9723700000000001,0.97978,0.9594999999999999
cg14696064,0.8943800000000001,0.8841800000000001,0.8872
cg27215236,0.97763,0.95005,0.9548
cg07815491,0.89626,0.83888,0.8626750000000001
cg23656906,0.8546400000000001,0.84017,0.8274499999999999
cg02296904,0.95155,0.9800099999999999,0.9740749999999999
cg17665357,0.9693700000000001,0.9703400000000001,0.93345
cg06823965,0.98007,0.96256,0.9874
cg18473978,0.97546,0.89906,0.97195
cg04214520,0.8625700000000001,0.8222599999999999,0.8610249999999999
cg18185178,0.96805,0.96034,0.957475
cg01682157,0.8896700000000001,0.90265,0.877375
cg00136279,0.97648,0.97242,0.9649749999999999
cg04570540,0.9795200000000001,0.94486,0.9761
cg11170552,0.88976,0.95375,0.937775
cg22653345,0.9654900000000001,0.98217,0.9779249999999999
cg20274267,0.9661,0.65767,0.9311499999999999
cg06912227,0.9775200000000001,0.83052,0.9797
cg16199907,0.96998,0.97184,0.972025
cg11852646,0.97267,0.96271,0.975425
cg17760049,0.9538800000000001,0.8971499999999999,0.9527
cg19458233,0.9495400000000002,0.9582999999999999,0.9543
cg21839504,0.96324,0.8917599999999999,0.9422250000000001
cg18195333,0.88817,0.77336,0.8666750000000001
cg24062526,0.96234,0.51527,0.94845
cg23637880,0.96401,0.89692,0.9065
cg26282299,0.89917,0.8488999999999999,0.74585
cg13133827,0.86737,0.85922,0.8540750000000001
cg00869989,0.97272,0.9548800000000001,0.9760500000000001
cg11960435,0.95292,0.9653700000000001,0.9745999999999999
cg13817725,0.96689,0.95933,0.97595
cg15777335,0.95757,0.97909,0.9088750000000001
cg22010909,0.9652,0.93285,0.96245
cg17947992,0.9544600000000001,0.9354699999999999,0.9497249999999999
cg02666566,0.96221,0.94519,0.946475
cg09088836,0.90468,0.8822,0.868675
cg12554051,0.97963,0.9765699999999999,0.9824
cg24984147,0.86633,0.85469,0.8962249999999999
cg01179055,0.86619,0.81134,0.862425
cg01782059,0.9581400000000001,0.9473,0.8935
cg20468325,0.92946,0.9431999999999999,0.95615
cg10592494,0.9719899999999999,0.96452,0.8783749999999999
cg15211734,0.89605,0.88739,0.82465
cg17947992,0.9544600000000001,0.9354699999999999,0.9497249999999999
cg02666566,0.96221,0.94519,0.946475
cg09088836,0.90468,0.8822,0.868675
cg00242786,0.9590000000000001,0.93349,0.948125
cg21834032,0.9070799999999999,0.75986,0.8702000000000001
cg18564849,0.92781,0.5805,0.94265
cg16316054,0.94241,0.922,0.885575
cg19745553,0.94114,0.91848,0.9279000000000001
cg12026967,0.9707399999999999,0.8868900000000001,0.8668
cg24140574,0.97494,0.91175,0.9642249999999999
cg10494257,0.9253000000000001,0.8854299999999999,0.92945
cg02864619,0.9460000000000001,0.82656,0.9585250000000001
cg19504661,0.9682,0.9763999999999999,0.9598
cg03310087,0.9586300000000001,0.9032899999999998,0.953525
cg10896676,0.94448,0.9649,0.958225
cg06466782,0.9619800000000001,0.8275300000000001,0.878225
cg14393952,0.9431,0.7477699999999999,0.961825
cg02384543,0.97919,0.9814700000000001,0.976475
